ID_usuario,edad_usuario,año_alta,mes_alta,dia_alta,hora_alta_h,hora_alta_m,hora_alta_s,genero_FEMALE,genero_MALE,genero_OTHER
939108,24,2022,12,29,12,1,10,1,0,0
939012,25,2022,12,29,0,7,34,0,1,0
939214,34,2022,12,29,17,29,54,1,0,0
939245,40,2022,12,29,18,54,1,0,1,0
939251,25,2022,12,29,19,14,38,1,0,0
939259,27,2022,12,29,19,30,40,0,1,0
939308,25,2022,12,29,23,11,27,0,1,0
939117,21,2022,12,29,12,35,19,0,1,0
939289,26,2022,12,29,20,58,30,1,0,0
939220,28,2022,12,29,17,46,1,0,1,0
939274,43,2022,12,29,20,3,7,1,0,0
939288,43,2022,12,29,20,54,27,0,1,0
939080,54,2022,12,29,10,47,32,0,0,1
939267,53,2022,12,29,19,49,31,1,0,0
939240,18,2022,12,29,18,39,33,0,1,0
939042,22,2022,12,29,8,27,28,1,0,0
939221,24,2022,12,29,17,48,12,1,0,0
939131,25,2022,12,29,13,23,48,1,0,0
939073,25,2022,12,29,10,29,42,0,0,1
939197,73,2022,12,29,16,42,54,0,1,0
939155,50,2022,12,29,14,48,2,0,1,0
939130,26,2022,12,29,13,19,33,1,0,0
939045,22,2022,12,29,8,36,14,0,0,1
939159,31,2022,12,29,14,57,42,1,0,0
939224,32,2022,12,29,17,52,57,0,1,0
939213,33,2022,12,29,17,29,44,1,0,0
939075,41,2022,12,29,10,37,12,1,0,0
939116,49,2022,12,29,12,34,49,1,0,0
939015,38,2022,12,29,0,29,30,0,1,0
939184,55,2022,12,29,16,12,52,0,0,1
939110,34,2022,12,29,12,5,49,0,1,0
939151,30,2022,12,29,14,42,4,0,1,0
939137,23,2022,12,29,13,44,6,0,1,0
939165,25,2022,12,29,15,14,29,1,0,0
939191,20,2022,12,29,16,31,31,1,0,0
939016,32,2022,12,29,0,51,14,1,0,0
939304,20,2022,12,29,22,41,25,1,0,0
939284,29,2022,12,29,20,35,18,1,0,0
939044,23,2022,12,29,8,35,12,0,1,0
939140,57,2022,12,29,13,48,8,0,1,0
939225,45,2022,12,29,17,54,8,0,1,0
939310,29,2022,12,29,23,25,59,0,1,0
